"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"59712";"jquery/test/data/support/";4;-4621;1
"59723";"jquery/src/var/";3;-16175;1
"59725";"jquery/src/attributes/";3;-5777;1
"59726";"jquery/src/core/";3;-5777;1
"59727";"jquery/src/css/";3;-11553;1
"59728";"jquery/src/css/var/";4;-5777;1
"59729";"jquery/src/data/";3;-4621;1
"59764";"jquery/";1;-169839;1
"59766";"jquery/docs/";2;-13569;1
"59771";"jquery/docs/style/";3;-10103;1
"59772";"jquery/src/ajax/";3;-11554;1
"59779";"jquery/build/";2;-27433;1
"59782";"jquery/test/";2;-45060;1
"59783";"jquery/test/lib/Test/";4;-9243;1
"59785";"jquery/test/lib/";3;-10399;1
"59793";"jquery/build/test/";3;-29448;1
"59797";"jquery/src/";2;-98207;1
"59798";"jquery/build/test/data/";4;-28292;1
"59802";"jquery/test/data/";3;-31195;1
"59803";"jquery/test/unit/";3;-18486;1
"59813";"jquery/build/lib/";3;-9243;1
"59814";"jquery/test/data/support/";4;-4622;1
"59825";"jquery/src/var/";3;-16176;1
"59827";"jquery/src/attributes/";3;-5777;1
"59828";"jquery/src/core/";3;-6933;1
"59829";"jquery/src/css/";3;-11554;1
"59830";"jquery/src/css/var/";4;-5777;1
"59831";"jquery/src/data/";3;-4622;1
"59866";"jquery/";1;-169838;1
"59868";"jquery/docs/";2;-13568;1
"59873";"jquery/docs/style/";3;-10102;1
"59874";"jquery/src/ajax/";3;-11553;1
"59881";"jquery/build/";2;-27432;1
"59884";"jquery/test/";2;-45059;1
"59885";"jquery/test/lib/Test/";4;-9242;1
"59887";"jquery/test/lib/";3;-10398;1
"59895";"jquery/build/test/";3;-29447;1
"59899";"jquery/src/";2;-98206;1
"59900";"jquery/build/test/data/";4;-28291;1
"59904";"jquery/test/data/";3;-31194;1
"59905";"jquery/test/unit/";3;-18485;1
"59915";"jquery/build/lib/";3;-9242;1
"59916";"jquery/test/data/support/";4;-4621;1
"59927";"jquery/src/var/";3;-16175;1
"59929";"jquery/src/attributes/";3;-5776;1
"59930";"jquery/src/core/";3;-6932;1
"59931";"jquery/src/css/";3;-11553;1
"59932";"jquery/src/css/var/";4;-5776;1
"59933";"jquery/src/data/";3;-4621;1
"59968";"jquery/";1;-168683;1
"59970";"jquery/docs/";2;-13568;1
"59975";"jquery/docs/style/";3;-10102;1
"59976";"jquery/src/ajax/";3;-11554;1
"59983";"jquery/build/";2;-27433;1
"59986";"jquery/test/";2;-45059;1
"59987";"jquery/test/lib/Test/";4;-9243;1
"59989";"jquery/test/lib/";3;-10398;1
"59997";"jquery/build/test/";3;-29447;1
"60001";"jquery/src/";2;-97051;1
"60002";"jquery/build/test/data/";4;-28292;1
"60006";"jquery/test/data/";3;-31195;1
"60007";"jquery/test/unit/";3;-18486;1
"60017";"jquery/build/lib/";3;-9243;1
"60018";"jquery/test/data/support/";4;-4621;1
"60029";"jquery/src/var/";3;-16175;1
"60031";"jquery/src/attributes/";3;-5777;1
"60032";"jquery/src/core/";3;-5777;1
"60033";"jquery/src/css/";3;-11554;1
"60034";"jquery/src/css/var/";4;-5777;1
"60035";"jquery/src/data/";3;-4621;1
"60070";"jquery/";1;-168684;1
"60072";"jquery/docs/";2;-13568;1
"60077";"jquery/docs/style/";3;-10102;1
"60078";"jquery/src/ajax/";3;-11554;1
"60085";"jquery/build/";2;-27433;1
"60088";"jquery/test/";2;-45059;1
"60089";"jquery/test/lib/Test/";4;-9243;1
"60091";"jquery/test/lib/";3;-10398;1
"60099";"jquery/build/test/";3;-29447;1
"60103";"jquery/src/";2;-97051;1
"60104";"jquery/build/test/data/";4;-28292;1
"60108";"jquery/test/data/";3;-31195;1
"60109";"jquery/test/unit/";3;-18486;1
"60119";"jquery/build/lib/";3;-9243;1
"60120";"jquery/test/data/support/";4;-4622;1
"60131";"jquery/src/var/";3;-16175;1
"60133";"jquery/src/attributes/";3;-5777;1
"60134";"jquery/src/core/";3;-5777;1
"60135";"jquery/src/css/";3;-11554;1
"60136";"jquery/src/css/var/";4;-5777;1
"60137";"jquery/src/data/";3;-4622;1
"60172";"jquery/";1;-168684;1
"60174";"jquery/docs/";2;-13568;1
"60179";"jquery/docs/style/";3;-10102;1
"60180";"jquery/src/ajax/";3;-11554;1
"60187";"jquery/build/";2;-27433;1
"60190";"jquery/test/";2;-45060;1
"60191";"jquery/test/lib/Test/";4;-9243;1
"60193";"jquery/test/lib/";3;-10399;1
"60201";"jquery/build/test/";3;-29447;1
"60205";"jquery/src/";2;-97051;1
"60206";"jquery/build/test/data/";4;-28292;1
"60210";"jquery/test/data/";3;-31195;1
"60211";"jquery/test/unit/";3;-18486;1
"60221";"jquery/build/lib/";3;-9243;1
"60222";"jquery/test/data/support/";4;-4622;1
"60233";"jquery/src/var/";3;-16175;1
"60235";"jquery/src/attributes/";3;-5777;1
"60236";"jquery/src/core/";3;-5777;1
"60237";"jquery/src/css/";3;-11554;1
"60238";"jquery/src/css/var/";4;-5777;1
"60239";"jquery/src/data/";3;-4622;1
"60274";"jquery/";1;-168684;1
"60276";"jquery/docs/";2;-13569;1
"60281";"jquery/docs/style/";3;-10103;1
"60282";"jquery/src/ajax/";3;-11554;1
"60289";"jquery/build/";2;-27433;1
"60292";"jquery/test/";2;-45060;1
"60293";"jquery/test/lib/Test/";4;-9243;1
"60295";"jquery/test/lib/";3;-10399;1
"60303";"jquery/build/test/";3;-29448;1
"60307";"jquery/src/";2;-97051;1
"60308";"jquery/build/test/data/";4;-28292;1
"60312";"jquery/test/data/";3;-31195;1
"60313";"jquery/test/unit/";3;-18486;1
"60323";"jquery/build/lib/";3;-9243;1
"60324";"jquery/test/data/support/";4;-4622;1
"60335";"jquery/src/var/";3;-16176;1
"60337";"jquery/src/attributes/";3;-5777;1
"60338";"jquery/src/core/";3;-5777;1
"60339";"jquery/src/css/";3;-11554;1
"60340";"jquery/src/css/var/";4;-5777;1
"60341";"jquery/src/data/";3;-4622;1
"60374";"jquery/src/css/";3;-11553;1
"60375";"jquery/src/css/var/";4;-5776;1
"60376";"jquery/src/data/";3;-4621;1
"60403";"jquery/";1;-168683;1
"60405";"jquery/docs/";2;-13568;1
"60410";"jquery/docs/style/";3;-10102;1
"60411";"jquery/src/ajax/";3;-11553;1
"60418";"jquery/build/";2;-27432;1
"60421";"jquery/test/";2;-45059;1
"60422";"jquery/test/lib/Test/";4;-9242;1
"60424";"jquery/test/lib/";3;-10398;1
"60432";"jquery/build/test/";3;-29447;1
"60436";"jquery/src/";2;-97050;1
"60437";"jquery/build/test/data/";4;-28291;1
"60441";"jquery/test/data/";3;-31194;1
"60442";"jquery/test/unit/";3;-18485;1
"60452";"jquery/build/lib/";3;-9242;1
"60453";"jquery/test/data/support/";4;-4621;1
"60464";"jquery/src/var/";3;-16175;1
"60466";"jquery/src/attributes/";3;-5776;1
"60467";"jquery/src/core/";3;-5776;1
"60478";"jquery/";1;-169839;1
"60480";"jquery/docs/";2;-13568;1
"60485";"jquery/docs/style/";3;-10102;1
"60486";"jquery/src/ajax/";3;-11554;1
"60493";"jquery/build/";2;-27433;1
"60496";"jquery/test/";2;-45060;1
"60497";"jquery/test/lib/Test/";4;-9243;1
"60499";"jquery/test/lib/";3;-10399;1
"60507";"jquery/build/test/";3;-29447;1
"60511";"jquery/src/";2;-98206;1
"60512";"jquery/build/test/data/";4;-28292;1
"60516";"jquery/test/data/";3;-31195;1
"60517";"jquery/test/unit/";3;-18486;1
"60527";"jquery/build/lib/";3;-9243;1
"60528";"jquery/test/data/support/";4;-4622;1
"60539";"jquery/src/var/";3;-16175;1
"60541";"jquery/src/attributes/";3;-5777;1
"60542";"jquery/src/core/";3;-6932;1
"60543";"jquery/src/css/";3;-11554;1
"60544";"jquery/src/css/var/";4;-5777;1
"60545";"jquery/src/data/";3;-4622;1
"60580";"jquery/";1;-169839;1
"60582";"jquery/docs/";2;-13569;1
"60587";"jquery/docs/style/";3;-10103;1
"60588";"jquery/src/ajax/";3;-11554;1
"60595";"jquery/build/";2;-27433;1
"60598";"jquery/test/";2;-45060;1
"60599";"jquery/test/lib/Test/";4;-9243;1
"60601";"jquery/test/lib/";3;-10399;1
"60609";"jquery/build/test/";3;-29448;1
"60613";"jquery/src/";2;-98207;1
"60614";"jquery/build/test/data/";4;-28292;1
"60618";"jquery/test/data/";3;-31195;1
"60619";"jquery/test/unit/";3;-18486;1
"60629";"jquery/build/lib/";3;-9243;1
"60630";"jquery/test/data/support/";4;-4622;1
"60641";"jquery/src/var/";3;-16176;1
"60643";"jquery/src/attributes/";3;-5777;1
"60644";"jquery/src/core/";3;-6933;1
"60645";"jquery/src/css/";3;-11554;1
"60646";"jquery/src/css/var/";4;-5777;1
"60647";"jquery/src/data/";3;-4622;1
"60682";"jquery/";1;-169838;1
"60684";"jquery/docs/";2;-13568;1
"60689";"jquery/docs/style/";3;-10102;1
"60690";"jquery/src/ajax/";3;-11553;1
"60697";"jquery/build/";2;-27432;1
"60700";"jquery/test/";2;-45059;1
"60701";"jquery/test/lib/Test/";4;-9242;1
"60703";"jquery/test/lib/";3;-10398;1
"60711";"jquery/build/test/";3;-29447;1
"60715";"jquery/src/";2;-98206;1
"60716";"jquery/build/test/data/";4;-28291;1
"60720";"jquery/test/data/";3;-31194;1
"60721";"jquery/test/unit/";3;-18485;1
"60731";"jquery/build/lib/";3;-9242;1
"60732";"jquery/test/data/support/";4;-4621;1
"60743";"jquery/src/var/";3;-16175;1
"60745";"jquery/src/attributes/";3;-5776;1
"60746";"jquery/src/core/";3;-6932;1
"60747";"jquery/src/css/";3;-11553;1
"60748";"jquery/src/css/var/";4;-5776;1
"60749";"jquery/src/data/";3;-4621;1
"60784";"jquery/";1;-169838;1
"60786";"jquery/docs/";2;-13568;1
"60791";"jquery/docs/style/";3;-10102;1
"60792";"jquery/src/ajax/";3;-11553;1
"60799";"jquery/build/";2;-27432;1
"60802";"jquery/test/";2;-45059;1
"60803";"jquery/test/lib/Test/";4;-9243;1
"60805";"jquery/test/lib/";3;-10398;1
"60813";"jquery/build/test/";3;-29447;1
"60817";"jquery/src/";2;-98206;1
"60818";"jquery/build/test/data/";4;-28291;1
"60822";"jquery/test/data/";3;-31195;1
"60823";"jquery/test/unit/";3;-18486;1
"60833";"jquery/build/lib/";3;-9243;1
"60834";"jquery/test/data/support/";4;-4621;1
"60845";"jquery/src/var/";3;-16175;1
"60847";"jquery/src/attributes/";3;-5776;1
"60848";"jquery/src/core/";3;-6932;1
"60849";"jquery/src/css/";3;-11553;1
"60850";"jquery/src/css/var/";4;-5776;1
"60851";"jquery/src/data/";3;-4621;1
"60886";"jquery/";1;-169839;1
"60888";"jquery/docs/";2;-13568;1
"60893";"jquery/docs/style/";3;-10102;1
"60894";"jquery/src/ajax/";3;-11553;1
"60901";"jquery/build/";2;-27432;1
"60904";"jquery/test/";2;-45059;1
"60905";"jquery/test/lib/Test/";4;-9243;1
"60907";"jquery/test/lib/";3;-10398;1
"60915";"jquery/build/test/";3;-29447;1
"60919";"jquery/src/";2;-98206;1
"60920";"jquery/build/test/data/";4;-28292;1
"60924";"jquery/test/data/";3;-31195;1
"60925";"jquery/test/unit/";3;-18486;1
"60935";"jquery/build/lib/";3;-9243;1
"60936";"jquery/test/data/support/";4;-4621;1
"60947";"jquery/src/var/";3;-16175;1
"60949";"jquery/src/attributes/";3;-5777;1
"60950";"jquery/src/core/";3;-6932;1
"60951";"jquery/src/css/";3;-11553;1
"60952";"jquery/src/css/var/";4;-5777;1
"60953";"jquery/src/data/";3;-4621;1
"60988";"jquery/";1;-169839;1
"60990";"jquery/docs/";2;-13568;1
"60995";"jquery/docs/style/";3;-10102;1
"60996";"jquery/src/ajax/";3;-11553;1
"61003";"jquery/build/";2;-27432;1
"61006";"jquery/test/";2;-45059;1
"61007";"jquery/test/lib/Test/";4;-9243;1
"61009";"jquery/test/lib/";3;-10398;1
"61017";"jquery/build/test/";3;-29447;1
"61021";"jquery/src/";2;-98206;1
"61022";"jquery/build/test/data/";4;-28292;1
"61026";"jquery/test/data/";3;-31195;1
"61027";"jquery/test/unit/";3;-18486;1
"61037";"jquery/build/lib/";3;-9243;1
"61038";"jquery/test/data/support/";4;-4621;1
"61049";"jquery/src/var/";3;-16175;1
"61051";"jquery/src/attributes/";3;-5777;1
"61052";"jquery/src/core/";3;-6932;1
"61053";"jquery/src/css/";3;-11553;1
"61054";"jquery/src/css/var/";4;-5777;1
"61055";"jquery/src/data/";3;-4621;1
"61090";"jquery/";1;-169839;1
"61092";"jquery/docs/";2;-13568;1
"61097";"jquery/docs/style/";3;-10102;1
"61098";"jquery/src/ajax/";3;-11554;1
"61105";"jquery/build/";2;-27432;1
"61108";"jquery/test/";2;-45059;1
"61109";"jquery/test/lib/Test/";4;-9243;1
"61111";"jquery/test/lib/";3;-10398;1
"61119";"jquery/build/test/";3;-29447;1
"61123";"jquery/src/";2;-98206;1
"61124";"jquery/build/test/data/";4;-28292;1
"61128";"jquery/test/data/";3;-31195;1
"61129";"jquery/test/unit/";3;-18486;1
"61139";"jquery/build/lib/";3;-9243;1
"61140";"jquery/test/data/support/";4;-4621;1
"61151";"jquery/src/var/";3;-16175;1
"61153";"jquery/src/attributes/";3;-5777;1
"61154";"jquery/src/core/";3;-6932;1
"61155";"jquery/src/css/";3;-11554;1
"61156";"jquery/src/css/var/";4;-5777;1
"61157";"jquery/src/data/";3;-4621;1
"61192";"jquery/";1;-169839;1
"61194";"jquery/docs/";2;-13568;1
"61199";"jquery/docs/style/";3;-10102;1
"61200";"jquery/src/ajax/";3;-11554;1
"61207";"jquery/build/";2;-27432;1
"61210";"jquery/test/";2;-45059;1
"61211";"jquery/test/lib/Test/";4;-9243;1
"61213";"jquery/test/lib/";3;-10398;1
"61221";"jquery/build/test/";3;-29447;1
"61225";"jquery/src/";2;-98206;1
"61226";"jquery/build/test/data/";4;-28292;1
"61230";"jquery/test/data/";3;-31195;1
"61231";"jquery/test/unit/";3;-18486;1
"61241";"jquery/build/lib/";3;-9243;1
"61242";"jquery/test/data/support/";4;-4621;1
"61253";"jquery/src/var/";3;-16175;1
"61255";"jquery/src/attributes/";3;-5777;1
"61256";"jquery/src/core/";3;-6932;1
"61257";"jquery/src/css/";3;-11554;1
"61258";"jquery/src/css/var/";4;-5777;1
"61259";"jquery/src/data/";3;-4621;1
"61294";"jquery/";1;-169839;1
"61296";"jquery/docs/";2;-13568;1
"61301";"jquery/docs/style/";3;-10102;1
"61302";"jquery/src/ajax/";3;-11554;1
"61309";"jquery/build/";2;-27433;1
"61312";"jquery/test/";2;-45059;1
"61313";"jquery/test/lib/Test/";4;-9243;1
"61315";"jquery/test/lib/";3;-10398;1
"61323";"jquery/build/test/";3;-29447;1
"61327";"jquery/src/";2;-98206;1
"61328";"jquery/build/test/data/";4;-28292;1
"61332";"jquery/test/data/";3;-31195;1
"61333";"jquery/test/unit/";3;-18486;1
"61343";"jquery/build/lib/";3;-9243;1
"61344";"jquery/test/data/support/";4;-4621;1
"61355";"jquery/src/var/";3;-16175;1
"61357";"jquery/src/attributes/";3;-5777;1
"61358";"jquery/src/core/";3;-6932;1
"61359";"jquery/src/css/";3;-11554;1
"61360";"jquery/src/css/var/";4;-5777;1
"61361";"jquery/src/data/";3;-4621;1
"61396";"jquery/";1;-169839;1
"61398";"jquery/docs/";2;-13569;1
"61403";"jquery/docs/style/";3;-10103;1
"61404";"jquery/src/ajax/";3;-11554;1
"61411";"jquery/build/";2;-27433;1
"61414";"jquery/test/";2;-45060;1
"61415";"jquery/test/lib/Test/";4;-9243;1
"61417";"jquery/test/lib/";3;-10399;1
"61425";"jquery/build/test/";3;-29448;1
"61429";"jquery/src/";2;-98207;1
"61430";"jquery/build/test/data/";4;-28292;1
"61434";"jquery/test/data/";3;-31195;1
"61435";"jquery/test/unit/";3;-18486;1
"61445";"jquery/build/lib/";3;-9243;1
"61446";"jquery/test/data/support/";4;-4622;1
"61457";"jquery/src/var/";3;-16176;1
"61459";"jquery/src/attributes/";3;-5777;1
"61460";"jquery/src/core/";3;-6933;1
"61461";"jquery/src/css/";3;-11554;1
"61462";"jquery/src/css/var/";4;-5777;1
"61463";"jquery/src/data/";3;-4622;1
"61498";"jquery/";1;-169838;1
"61500";"jquery/docs/";2;-13568;1
"61505";"jquery/docs/style/";3;-10102;1
"61506";"jquery/src/ajax/";3;-11553;1
"61513";"jquery/build/";2;-27432;1
"61516";"jquery/test/";2;-45059;1
"61517";"jquery/test/lib/Test/";4;-9242;1
"61519";"jquery/test/lib/";3;-10398;1
"61527";"jquery/build/test/";3;-29447;1
"61531";"jquery/src/";2;-98206;1
"61532";"jquery/build/test/data/";4;-28291;1
"61536";"jquery/test/data/";3;-31194;1
"61537";"jquery/test/unit/";3;-18485;1
"61547";"jquery/build/lib/";3;-9242;1
"61548";"jquery/test/data/support/";4;-4621;1
"61559";"jquery/src/var/";3;-16175;1
"61561";"jquery/src/attributes/";3;-5776;1
"61562";"jquery/src/core/";3;-6932;1
"61563";"jquery/src/css/";3;-11553;1
"61564";"jquery/src/css/var/";4;-5776;1
"61565";"jquery/src/data/";3;-4621;1
"61600";"jquery/";1;-169839;1
"61602";"jquery/docs/";2;-13569;1
"61607";"jquery/docs/style/";3;-10103;1
"61608";"jquery/src/ajax/";3;-11554;1
"61615";"jquery/build/";2;-27433;1
"61618";"jquery/test/";2;-45060;1
"61619";"jquery/test/lib/Test/";4;-9243;1
"61621";"jquery/test/lib/";3;-10399;1
"61629";"jquery/build/test/";3;-29448;1
"61633";"jquery/src/";2;-98207;1
"61634";"jquery/build/test/data/";4;-28292;1
"61638";"jquery/test/data/";3;-31195;1
"61639";"jquery/test/unit/";3;-18486;1
"61649";"jquery/build/lib/";3;-9243;1
"61650";"jquery/test/data/support/";4;-4622;1
"61661";"jquery/src/var/";3;-16176;1
"61663";"jquery/src/attributes/";3;-5777;1
"61664";"jquery/src/core/";3;-6933;1
"61665";"jquery/src/css/";3;-11554;1
"61666";"jquery/src/css/var/";4;-5777;1
"61667";"jquery/src/data/";3;-4622;1
"61702";"jquery/";1;-169838;1
"61704";"jquery/docs/";2;-13568;1
"61709";"jquery/docs/style/";3;-10102;1
"61710";"jquery/src/ajax/";3;-11553;1
"61717";"jquery/build/";2;-27432;1
"61720";"jquery/test/";2;-45059;1
"61721";"jquery/test/lib/Test/";4;-9242;1
"61723";"jquery/test/lib/";3;-10398;1
"61731";"jquery/build/test/";3;-29447;1
"61735";"jquery/src/";2;-98206;1
"61736";"jquery/build/test/data/";4;-28291;1
"61740";"jquery/test/data/";3;-31194;1
"61741";"jquery/test/unit/";3;-18485;1
"61751";"jquery/build/lib/";3;-9242;1
"61752";"jquery/test/data/support/";4;-4621;1
"61763";"jquery/src/var/";3;-16175;1
"61765";"jquery/src/attributes/";3;-5776;1
"61766";"jquery/src/core/";3;-6932;1
"61767";"jquery/src/css/";3;-11553;1
"61768";"jquery/src/css/var/";4;-5776;1
"61769";"jquery/src/data/";3;-4621;1
"61804";"jquery/";1;-169838;1
"61806";"jquery/docs/";2;-13568;1
"61811";"jquery/docs/style/";3;-10102;1
"61812";"jquery/src/ajax/";3;-11553;1
"61819";"jquery/build/";2;-27432;1
"61822";"jquery/test/";2;-45059;1
"61823";"jquery/test/lib/Test/";4;-9243;1
"61825";"jquery/test/lib/";3;-10398;1
"61833";"jquery/build/test/";3;-29447;1
"61837";"jquery/src/";2;-98206;1
"61838";"jquery/build/test/data/";4;-28291;1
"61842";"jquery/test/data/";3;-31195;1
"61843";"jquery/test/unit/";3;-18485;1
"61853";"jquery/build/lib/";3;-9243;1
"61854";"jquery/test/data/support/";4;-4621;1
"61865";"jquery/src/var/";3;-16175;1
"61867";"jquery/src/attributes/";3;-5776;1
"61868";"jquery/src/core/";3;-6932;1
"61869";"jquery/src/css/";3;-11553;1
"61870";"jquery/src/css/var/";4;-5776;1
"61871";"jquery/src/data/";3;-4621;1
"61906";"jquery/";1;-169839;1
"61908";"jquery/docs/";2;-13568;1
"61913";"jquery/docs/style/";3;-10102;1
"61914";"jquery/src/ajax/";3;-11553;1
"61921";"jquery/build/";2;-27432;1
"61924";"jquery/test/";2;-45059;1
"61925";"jquery/test/lib/Test/";4;-9243;1
"61927";"jquery/test/lib/";3;-10398;1
"61935";"jquery/build/test/";3;-29447;1
"61939";"jquery/src/";2;-98206;1
"61940";"jquery/build/test/data/";4;-28291;1
"61944";"jquery/test/data/";3;-31195;1
"61945";"jquery/test/unit/";3;-18486;1
"61955";"jquery/build/lib/";3;-9243;1
"61956";"jquery/test/data/support/";4;-4621;1
"61967";"jquery/src/var/";3;-16175;1
"61969";"jquery/src/attributes/";3;-5777;1
"61970";"jquery/src/core/";3;-6932;1
"61971";"jquery/src/css/";3;-11553;1
"61972";"jquery/src/css/var/";4;-5777;1
"61973";"jquery/src/data/";3;-4621;1
"62008";"jquery/";1;-169839;1
"62010";"jquery/docs/";2;-13568;1
"62015";"jquery/docs/style/";3;-10102;1
"62016";"jquery/src/ajax/";3;-11553;1
"62023";"jquery/build/";2;-27432;1
"62026";"jquery/test/";2;-45059;1
"62027";"jquery/test/lib/Test/";4;-9243;1
"62029";"jquery/test/lib/";3;-10398;1
"62037";"jquery/build/test/";3;-29447;1
"62041";"jquery/src/";2;-98206;1
"62042";"jquery/build/test/data/";4;-28292;1
"62046";"jquery/test/data/";3;-31195;1
"62047";"jquery/test/unit/";3;-18486;1
"62057";"jquery/build/lib/";3;-9243;1
"62058";"jquery/test/data/support/";4;-4621;1
"62069";"jquery/src/var/";3;-16175;1
"62071";"jquery/src/attributes/";3;-5777;1
"62072";"jquery/src/core/";3;-6932;1
"62073";"jquery/src/css/";3;-11553;1
"62074";"jquery/src/css/var/";4;-5777;1
"62075";"jquery/src/data/";3;-4621;1
"62110";"jquery/";1;-173305;1
"62112";"jquery/docs/";2;-13568;1
"62117";"jquery/docs/style/";3;-10102;1
"62118";"jquery/src/ajax/";3;-11553;1
"62125";"jquery/build/";2;-28588;1
"62128";"jquery/test/";2;-46214;1
"62129";"jquery/test/lib/Test/";4;-9243;1
"62131";"jquery/test/lib/";3;-10398;1
"62139";"jquery/build/test/";3;-29447;1
"62143";"jquery/src/";2;-98206;1
"62144";"jquery/build/test/data/";4;-28292;1
"62148";"jquery/test/data/";3;-31195;1
"62149";"jquery/test/unit/";3;-18486;1
"62159";"jquery/build/lib/";3;-9243;1
"62160";"jquery/test/data/support/";4;-4621;1
"62171";"jquery/src/var/";3;-16175;1
"62173";"jquery/src/attributes/";3;-5777;1
"62174";"jquery/src/core/";3;-6932;1
"62175";"jquery/src/css/";3;-11553;1
"62176";"jquery/src/css/var/";4;-5777;1
"62177";"jquery/src/data/";3;-4621;1
"62213";"jquery/";1;-174460;1
"62215";"jquery/docs/";2;-13568;1
"62220";"jquery/docs/style/";3;-10102;1
"62221";"jquery/src/ajax/";3;-11553;1
"62228";"jquery/build/";2;-29743;1
"62231";"jquery/test/";2;-46214;1
"62232";"jquery/test/lib/Test/";4;-9242;1
"62234";"jquery/test/lib/";3;-10398;1
"62242";"jquery/build/test/";3;-29447;1
"62246";"jquery/src/";2;-98206;1
"62247";"jquery/build/test/data/";4;-28291;1
"62251";"jquery/test/data/";3;-31194;1
"62252";"jquery/test/unit/";3;-18485;1
"62262";"jquery/build/lib/";3;-9242;1
"62263";"jquery/test/data/support/";4;-4621;1
"62274";"jquery/src/var/";3;-16175;1
"62276";"jquery/src/attributes/";3;-5776;1
"62277";"jquery/src/core/";3;-6932;1
"62278";"jquery/src/css/";3;-11553;1
"62279";"jquery/src/css/var/";4;-5776;1
"62280";"jquery/src/data/";3;-4621;1
"62287";"jquery/build/tasks/";3;-4621;1
"62316";"jquery/";1;-174460;1
"62318";"jquery/docs/";2;-13568;1
"62323";"jquery/docs/style/";3;-10102;1
"62324";"jquery/src/ajax/";3;-11553;1
"62331";"jquery/build/";2;-29743;1
"62334";"jquery/test/";2;-46214;1
"62335";"jquery/test/lib/Test/";4;-9243;1
"62337";"jquery/test/lib/";3;-10398;1
"62349";"jquery/build/test/";3;-29447;1
"62353";"jquery/src/";2;-98206;1
"62354";"jquery/build/test/data/";4;-28291;1
"62358";"jquery/test/data/";3;-31195;1
"62359";"jquery/test/unit/";3;-18486;1
"62369";"jquery/build/lib/";3;-9243;1
"62370";"jquery/test/data/support/";4;-4621;1
"62381";"jquery/src/var/";3;-16175;1
"62383";"jquery/src/attributes/";3;-5776;1
"62384";"jquery/src/core/";3;-6932;1
"62385";"jquery/src/css/";3;-11553;1
"62386";"jquery/src/css/var/";4;-5776;1
"62387";"jquery/src/data/";3;-4621;1
"62394";"jquery/build/tasks/";3;-4621;1
"62419";"jquery/";1;-174460;1
"62421";"jquery/docs/";2;-13568;1
"62426";"jquery/docs/style/";3;-10102;1
"62427";"jquery/src/ajax/";3;-11554;1
"62434";"jquery/build/";2;-29743;1
"62437";"jquery/test/";2;-46215;1
"62438";"jquery/test/lib/Test/";4;-9243;1
"62440";"jquery/test/lib/";3;-10398;1
"62448";"jquery/build/test/";3;-29447;1
"62452";"jquery/src/";2;-98206;1
"62453";"jquery/build/test/data/";4;-28292;1
"62457";"jquery/test/data/";3;-31195;1
"62458";"jquery/test/unit/";3;-18486;1
"62468";"jquery/build/lib/";3;-9243;1
"62469";"jquery/test/data/support/";4;-4622;1
"62480";"jquery/src/var/";3;-16175;1
"62482";"jquery/src/attributes/";3;-5777;1
"62483";"jquery/src/core/";3;-6932;1
"62484";"jquery/src/css/";3;-11554;1
"62485";"jquery/src/css/var/";4;-5777;1
"62486";"jquery/src/data/";3;-4622;1
"62493";"jquery/build/tasks/";3;-4622;1
"62522";"jquery/";1;-174460;1
"62524";"jquery/docs/";2;-13568;1
"62529";"jquery/docs/style/";3;-10102;1
"62530";"jquery/src/ajax/";3;-11554;1
"62537";"jquery/build/";2;-29744;1
"62540";"jquery/test/";2;-46215;1
"62541";"jquery/test/lib/Test/";4;-9243;1
"62543";"jquery/test/lib/";3;-10398;1
"62551";"jquery/build/test/";3;-29447;1
"62555";"jquery/src/";2;-98206;1
"62556";"jquery/build/test/data/";4;-28292;1
"62560";"jquery/test/data/";3;-31195;1
"62561";"jquery/test/unit/";3;-18486;1
"62571";"jquery/build/lib/";3;-9243;1
"62572";"jquery/test/data/support/";4;-4622;1
"62583";"jquery/src/var/";3;-16175;1
"62585";"jquery/src/attributes/";3;-5777;1
"62586";"jquery/src/core/";3;-6932;1
"62587";"jquery/src/css/";3;-11554;1
"62588";"jquery/src/css/var/";4;-5777;1
"62589";"jquery/src/data/";3;-4622;1
"62596";"jquery/build/tasks/";3;-4622;1
"62625";"jquery/";1;-174460;1
"62627";"jquery/docs/";2;-13568;1
"62632";"jquery/docs/style/";3;-10102;1
"62633";"jquery/src/ajax/";3;-11554;1
"62640";"jquery/build/";2;-29744;1
"62643";"jquery/test/";2;-46215;1
"62644";"jquery/test/lib/Test/";4;-9243;1
"62646";"jquery/test/lib/";3;-10398;1
"62654";"jquery/build/test/";3;-29447;1
"62658";"jquery/src/";2;-98206;1
"62659";"jquery/build/test/data/";4;-28292;1
"62663";"jquery/test/data/";3;-31195;1
"62664";"jquery/test/unit/";3;-18486;1
"62674";"jquery/build/lib/";3;-9243;1
"62675";"jquery/test/data/support/";4;-4622;1
"62686";"jquery/src/var/";3;-16175;1
"62688";"jquery/src/attributes/";3;-5777;1
"62689";"jquery/src/core/";3;-6932;1
"62690";"jquery/src/css/";3;-11554;1
"62691";"jquery/src/css/var/";4;-5777;1
"62692";"jquery/src/data/";3;-4622;1
"62699";"jquery/build/tasks/";3;-4622;1
"62728";"jquery/";1;-174461;1
"62730";"jquery/docs/";2;-13568;1
"62735";"jquery/docs/style/";3;-10102;1
"62736";"jquery/src/ajax/";3;-11554;1
