"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"33115";"Font-Awesome/build/_plugins/";3;9373;4
"33120";"Font-Awesome/build/assets/js/";4;43743;4
"33139";"Font-Awesome/build/assets/";3;43743;4
"33161";"Font-Awesome/src/";2;284332;4
"33175";"Font-Awesome/src/assets/js/";4;109358;4
"33185";"Font-Awesome/src/3.2.1/";3;174973;4
"33346";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"33398";"Font-Awesome/";1;818627;4
"33406";"Font-Awesome/docs/assets/js/";4;481177;4
"33411";"Font-Awesome/docs/";2;481177;4
"33425";"Font-Awesome/build/";2;53117;4
"33434";"Font-Awesome/build/_plugins/";3;9373;4
"33439";"Font-Awesome/build/assets/js/";4;43743;4
"33458";"Font-Awesome/build/assets/";3;43743;4
"33480";"Font-Awesome/src/";2;284332;4
"33494";"Font-Awesome/src/assets/js/";4;109358;4
"33504";"Font-Awesome/src/3.2.1/";3;174973;4
"33665";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"33717";"Font-Awesome/";1;818627;4
"33725";"Font-Awesome/docs/assets/js/";4;481178;4
"33730";"Font-Awesome/docs/";2;481178;4
"33744";"Font-Awesome/build/";2;53117;4
"33753";"Font-Awesome/build/_plugins/";3;9374;4
"33758";"Font-Awesome/build/assets/js/";4;43743;4
"33777";"Font-Awesome/build/assets/";3;43743;4
"33799";"Font-Awesome/src/";2;284332;4
"33813";"Font-Awesome/src/assets/js/";4;109359;4
"33823";"Font-Awesome/src/3.2.1/";3;174974;4
"33984";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"34036";"Font-Awesome/";1;818627;4
"34044";"Font-Awesome/docs/assets/js/";4;481178;4
"34049";"Font-Awesome/docs/";2;481178;4
"34063";"Font-Awesome/build/";2;53117;4
"34072";"Font-Awesome/build/_plugins/";3;9374;4
"34077";"Font-Awesome/build/assets/js/";4;43743;4
"34096";"Font-Awesome/build/assets/";3;43743;4
"34118";"Font-Awesome/src/";2;284332;4
"34132";"Font-Awesome/src/assets/js/";4;109359;4
"34142";"Font-Awesome/src/3.2.1/";3;174974;4
"34303";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"34355";"Font-Awesome/";1;818627;4
"34363";"Font-Awesome/docs/assets/js/";4;481178;4
"34368";"Font-Awesome/docs/";2;481178;4
"34382";"Font-Awesome/build/";2;53117;4
"34391";"Font-Awesome/build/_plugins/";3;9374;4
"34396";"Font-Awesome/build/assets/js/";4;43743;4
"34415";"Font-Awesome/build/assets/";3;43743;4
"34437";"Font-Awesome/src/";2;284332;4
"34451";"Font-Awesome/src/assets/js/";4;109359;4
"34461";"Font-Awesome/src/3.2.1/";3;174974;4
"34622";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"34674";"Font-Awesome/";1;818627;4
"34682";"Font-Awesome/docs/assets/js/";4;481178;4
"34687";"Font-Awesome/docs/";2;481178;4
"34701";"Font-Awesome/build/";2;53117;4
"34710";"Font-Awesome/build/_plugins/";3;9374;4
"34715";"Font-Awesome/build/assets/js/";4;43743;4
"34734";"Font-Awesome/build/assets/";3;43743;4
"34756";"Font-Awesome/src/";2;284332;4
"34770";"Font-Awesome/src/assets/js/";4;109359;4
"34780";"Font-Awesome/src/3.2.1/";3;174974;4
"34941";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"34993";"Font-Awesome/";1;818627;4
"35001";"Font-Awesome/docs/assets/js/";4;481178;4
"35006";"Font-Awesome/docs/";2;481178;4
"35020";"Font-Awesome/build/";2;53117;4
"35029";"Font-Awesome/build/_plugins/";3;9374;4
"35034";"Font-Awesome/build/assets/js/";4;43743;4
"35053";"Font-Awesome/build/assets/";3;43743;4
"35075";"Font-Awesome/src/";2;284332;4
"35089";"Font-Awesome/src/assets/js/";4;109359;4
"35099";"Font-Awesome/src/3.2.1/";3;174974;4
"35260";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"35312";"Font-Awesome/";1;818627;4
"35320";"Font-Awesome/docs/assets/js/";4;481178;4
"35325";"Font-Awesome/docs/";2;481178;4
"35339";"Font-Awesome/build/";2;53117;4
"35348";"Font-Awesome/build/_plugins/";3;9374;4
"35353";"Font-Awesome/build/assets/js/";4;43743;4
"35372";"Font-Awesome/build/assets/";3;43743;4
"35394";"Font-Awesome/src/";2;284332;4
"35408";"Font-Awesome/src/assets/js/";4;109359;4
"35418";"Font-Awesome/src/3.2.1/";3;174974;4
"35579";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"35631";"Font-Awesome/";1;818627;4
"35639";"Font-Awesome/docs/assets/js/";4;481178;4
"35644";"Font-Awesome/docs/";2;481178;4
"35658";"Font-Awesome/build/";2;53117;4
"35667";"Font-Awesome/build/_plugins/";3;9374;4
"35672";"Font-Awesome/build/assets/js/";4;43743;4
"35691";"Font-Awesome/build/assets/";3;43743;4
"35713";"Font-Awesome/src/";2;284332;4
"35727";"Font-Awesome/src/assets/js/";4;109359;4
"35737";"Font-Awesome/src/3.2.1/";3;174974;4
"35898";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"35950";"Font-Awesome/";1;818627;4
"35958";"Font-Awesome/docs/assets/js/";4;481178;4
"35963";"Font-Awesome/docs/";2;481178;4
"35977";"Font-Awesome/build/";2;53117;4
"35986";"Font-Awesome/build/_plugins/";3;9374;4
"35991";"Font-Awesome/build/assets/js/";4;43743;4
"36010";"Font-Awesome/build/assets/";3;43743;4
"36032";"Font-Awesome/src/";2;284332;4
"36046";"Font-Awesome/src/assets/js/";4;109359;4
"36056";"Font-Awesome/src/3.2.1/";3;174974;4
"36217";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"36269";"Font-Awesome/";1;818627;4
"36277";"Font-Awesome/docs/assets/js/";4;481178;4
"36282";"Font-Awesome/docs/";2;481178;4
"36296";"Font-Awesome/build/";2;53117;4
"36305";"Font-Awesome/build/_plugins/";3;9374;4
"36310";"Font-Awesome/build/assets/js/";4;43744;4
"36329";"Font-Awesome/build/assets/";3;43744;4
"36351";"Font-Awesome/src/";2;284333;4
"36365";"Font-Awesome/src/assets/js/";4;109359;4
"36375";"Font-Awesome/src/3.2.1/";3;174974;4
"36536";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"36588";"Font-Awesome/";1;818627;4
"36596";"Font-Awesome/docs/assets/js/";4;481178;4
"36601";"Font-Awesome/docs/";2;481178;4
"36615";"Font-Awesome/build/";2;53117;4
"36624";"Font-Awesome/build/_plugins/";3;9374;4
"36629";"Font-Awesome/build/assets/js/";4;43744;4
"36648";"Font-Awesome/build/assets/";3;43744;4
"36670";"Font-Awesome/src/";2;284333;4
"36684";"Font-Awesome/src/assets/js/";4;109359;4
"36694";"Font-Awesome/src/3.2.1/";3;174974;4
"36855";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"36907";"Font-Awesome/";1;818627;4
"36915";"Font-Awesome/docs/assets/js/";4;481178;4
"36920";"Font-Awesome/docs/";2;481178;4
"36934";"Font-Awesome/build/";2;53117;4
"36943";"Font-Awesome/build/_plugins/";3;9374;4
"36948";"Font-Awesome/build/assets/js/";4;43744;4
"36967";"Font-Awesome/build/assets/";3;43744;4
"36989";"Font-Awesome/src/";2;284333;4
"37003";"Font-Awesome/src/assets/js/";4;109359;4
"37013";"Font-Awesome/src/3.2.1/";3;174974;4
"37174";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"37226";"Font-Awesome/";1;818627;4
"37234";"Font-Awesome/docs/assets/js/";4;481178;4
"37239";"Font-Awesome/docs/";2;481178;4
"37253";"Font-Awesome/build/";2;53117;4
"37262";"Font-Awesome/build/_plugins/";3;9374;4
"37267";"Font-Awesome/build/assets/js/";4;43744;4
"37286";"Font-Awesome/build/assets/";3;43744;4
"37308";"Font-Awesome/src/";2;284333;4
"37322";"Font-Awesome/src/assets/js/";4;109359;4
"37332";"Font-Awesome/src/3.2.1/";3;174974;4
"37493";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"37545";"Font-Awesome/";1;818627;4
"37553";"Font-Awesome/docs/assets/js/";4;481178;4
"37558";"Font-Awesome/docs/";2;481178;4
"37572";"Font-Awesome/build/";2;53117;4
"37581";"Font-Awesome/build/_plugins/";3;9374;4
"37586";"Font-Awesome/build/assets/js/";4;43744;4
"37605";"Font-Awesome/build/assets/";3;43744;4
"37627";"Font-Awesome/src/";2;284333;4
"37641";"Font-Awesome/src/assets/js/";4;109359;4
"37651";"Font-Awesome/src/3.2.1/";3;174974;4
"37812";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"37864";"Font-Awesome/";1;818627;4
"37872";"Font-Awesome/docs/assets/js/";4;481178;4
"37877";"Font-Awesome/docs/";2;481178;4
"37891";"Font-Awesome/build/";2;53117;4
"37900";"Font-Awesome/build/_plugins/";3;9374;4
"37905";"Font-Awesome/build/assets/js/";4;43744;4
"37924";"Font-Awesome/build/assets/";3;43744;4
"37946";"Font-Awesome/src/";2;284333;4
"37960";"Font-Awesome/src/assets/js/";4;109359;4
"37970";"Font-Awesome/src/3.2.1/";3;174974;4
"38131";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"38183";"Font-Awesome/";1;818627;4
"38191";"Font-Awesome/docs/assets/js/";4;481178;4
"38196";"Font-Awesome/docs/";2;481178;4
"38210";"Font-Awesome/build/";2;53117;4
"38219";"Font-Awesome/build/_plugins/";3;9374;4
"38224";"Font-Awesome/build/assets/js/";4;43744;4
"38243";"Font-Awesome/build/assets/";3;43744;4
"38265";"Font-Awesome/src/";2;284333;4
"38279";"Font-Awesome/src/assets/js/";4;109359;4
"38289";"Font-Awesome/src/3.2.1/";3;174974;4
"38450";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"38502";"Font-Awesome/";1;818627;4
"38510";"Font-Awesome/docs/assets/js/";4;481178;4
"38515";"Font-Awesome/docs/";2;481178;4
"38529";"Font-Awesome/build/";2;53117;4
"38538";"Font-Awesome/build/_plugins/";3;9374;4
"38543";"Font-Awesome/build/assets/js/";4;43744;4
"38562";"Font-Awesome/build/assets/";3;43744;4
"38584";"Font-Awesome/src/";2;284333;4
"38598";"Font-Awesome/src/assets/js/";4;109359;4
"38608";"Font-Awesome/src/3.2.1/";3;174974;4
"38769";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"38821";"Font-Awesome/";1;818627;4
"38829";"Font-Awesome/docs/assets/js/";4;481178;4
"38834";"Font-Awesome/docs/";2;481178;4
"38848";"Font-Awesome/build/";2;53117;4
"38857";"Font-Awesome/build/_plugins/";3;9374;4
"38862";"Font-Awesome/build/assets/js/";4;43744;4
"38881";"Font-Awesome/build/assets/";3;43744;4
"38903";"Font-Awesome/src/";2;284333;4
"38917";"Font-Awesome/src/assets/js/";4;109359;4
"38927";"Font-Awesome/src/3.2.1/";3;174974;4
"39088";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"39140";"Font-Awesome/";1;818627;4
"39148";"Font-Awesome/docs/assets/js/";4;481178;4
"39153";"Font-Awesome/docs/";2;481178;4
"39167";"Font-Awesome/build/";2;53117;4
"39176";"Font-Awesome/build/_plugins/";3;9374;4
"39181";"Font-Awesome/build/assets/js/";4;43744;4
"39200";"Font-Awesome/build/assets/";3;43744;4
"39222";"Font-Awesome/src/";2;284333;4
"39236";"Font-Awesome/src/assets/js/";4;109359;4
"39246";"Font-Awesome/src/3.2.1/";3;174974;4
"39407";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"39459";"Font-Awesome/";1;818627;4
"39467";"Font-Awesome/docs/assets/js/";4;481178;4
"39472";"Font-Awesome/docs/";2;481178;4
"39486";"Font-Awesome/build/";2;53117;4
"39495";"Font-Awesome/build/_plugins/";3;9374;4
"39500";"Font-Awesome/build/assets/js/";4;43744;4
"39519";"Font-Awesome/build/assets/";3;43744;4
"39541";"Font-Awesome/src/";2;284333;4
"39555";"Font-Awesome/src/assets/js/";4;109359;4
"39565";"Font-Awesome/src/3.2.1/";3;174974;4
"39726";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"39778";"Font-Awesome/";1;818627;4
"39786";"Font-Awesome/docs/assets/js/";4;481178;4
"39791";"Font-Awesome/docs/";2;481178;4
"39805";"Font-Awesome/build/";2;53117;4
"39814";"Font-Awesome/build/_plugins/";3;9374;4
"39819";"Font-Awesome/build/assets/js/";4;43744;4
"39838";"Font-Awesome/build/assets/";3;43744;4
"39860";"Font-Awesome/src/";2;284333;4
"39874";"Font-Awesome/src/assets/js/";4;109359;4
"39884";"Font-Awesome/src/3.2.1/";3;174974;4
"40045";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"40097";"Font-Awesome/";1;818627;4
"40105";"Font-Awesome/docs/assets/js/";4;481178;4
"40110";"Font-Awesome/docs/";2;481178;4
"40124";"Font-Awesome/build/";2;53117;4
"40133";"Font-Awesome/build/_plugins/";3;9374;4
"40138";"Font-Awesome/build/assets/js/";4;43744;4
"40157";"Font-Awesome/build/assets/";3;43744;4
"40179";"Font-Awesome/src/";2;284333;4
"40193";"Font-Awesome/src/assets/js/";4;109359;4
"40203";"Font-Awesome/src/3.2.1/";3;174974;4
"40364";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"40416";"Font-Awesome/";1;818627;4
"40424";"Font-Awesome/docs/assets/js/";4;481178;4
"40429";"Font-Awesome/docs/";2;481178;4
"40443";"Font-Awesome/build/";2;53117;4
"40452";"Font-Awesome/build/_plugins/";3;9374;4
"40457";"Font-Awesome/build/assets/js/";4;43744;4
"40476";"Font-Awesome/build/assets/";3;43744;4
"40498";"Font-Awesome/src/";2;284333;4
"40512";"Font-Awesome/src/assets/js/";4;109359;4
"40522";"Font-Awesome/src/3.2.1/";3;174974;4
"40683";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"40735";"Font-Awesome/";1;818627;4
"40743";"Font-Awesome/docs/assets/js/";4;481178;4
"40748";"Font-Awesome/docs/";2;481178;4
"40762";"Font-Awesome/build/";2;53117;4
"40771";"Font-Awesome/build/_plugins/";3;9374;4
"40776";"Font-Awesome/build/assets/js/";4;43744;4
"40795";"Font-Awesome/build/assets/";3;43744;4
"40817";"Font-Awesome/src/";2;284333;4
"40831";"Font-Awesome/src/assets/js/";4;109359;4
"40841";"Font-Awesome/src/3.2.1/";3;174974;4
"41002";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"41054";"Font-Awesome/";1;818627;4
"41062";"Font-Awesome/docs/assets/js/";4;481178;4
"41067";"Font-Awesome/docs/";2;481178;4
"41081";"Font-Awesome/build/";2;53117;4
"41090";"Font-Awesome/build/_plugins/";3;9374;4
"41095";"Font-Awesome/build/assets/js/";4;43744;4
"41114";"Font-Awesome/build/assets/";3;43744;4
"41136";"Font-Awesome/src/";2;284333;4
"41150";"Font-Awesome/src/assets/js/";4;109359;4
"41160";"Font-Awesome/src/3.2.1/";3;174974;4
"41321";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"41373";"Font-Awesome/";1;818627;4
"41381";"Font-Awesome/docs/assets/js/";4;481178;4
"41386";"Font-Awesome/docs/";2;481178;4
"41400";"Font-Awesome/build/";2;53117;4
"41409";"Font-Awesome/build/_plugins/";3;9374;4
"41414";"Font-Awesome/build/assets/js/";4;43744;4
"41433";"Font-Awesome/build/assets/";3;43744;4
"41455";"Font-Awesome/src/";2;284333;4
"41469";"Font-Awesome/src/assets/js/";4;109359;4
"41479";"Font-Awesome/src/3.2.1/";3;174974;4
"41640";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"41692";"Font-Awesome/";1;818627;4
"41700";"Font-Awesome/docs/assets/js/";4;481178;4
"41705";"Font-Awesome/docs/";2;481178;4
"41719";"Font-Awesome/build/";2;53117;4
"41728";"Font-Awesome/build/_plugins/";3;9374;4
"41733";"Font-Awesome/build/assets/js/";4;43744;4
"41752";"Font-Awesome/build/assets/";3;43744;4
"41774";"Font-Awesome/src/";2;284333;4
"41788";"Font-Awesome/src/assets/js/";4;109359;4
"41798";"Font-Awesome/src/3.2.1/";3;174974;4
"41959";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"42011";"Font-Awesome/";1;818627;4
"42019";"Font-Awesome/docs/assets/js/";4;481178;4
"42024";"Font-Awesome/docs/";2;481178;4
"42038";"Font-Awesome/build/";2;53117;4
"42047";"Font-Awesome/build/_plugins/";3;9374;4
"42052";"Font-Awesome/build/assets/js/";4;43744;4
"42071";"Font-Awesome/build/assets/";3;43744;4
"42093";"Font-Awesome/src/";2;284333;4
"42107";"Font-Awesome/src/assets/js/";4;109359;4
"42117";"Font-Awesome/src/3.2.1/";3;174974;4
"42278";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"42330";"Font-Awesome/";1;818627;4
"42338";"Font-Awesome/docs/assets/js/";4;481178;4
"42343";"Font-Awesome/docs/";2;481178;4
"42357";"Font-Awesome/build/";2;53117;4
"42366";"Font-Awesome/build/_plugins/";3;9374;4
"42371";"Font-Awesome/build/assets/js/";4;43744;4
"42390";"Font-Awesome/build/assets/";3;43744;4
"42412";"Font-Awesome/src/";2;284333;4
"42426";"Font-Awesome/src/assets/js/";4;109359;4
"42436";"Font-Awesome/src/3.2.1/";3;174974;4
"42597";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"42649";"Font-Awesome/";1;818627;4
"42657";"Font-Awesome/docs/assets/js/";4;481178;4
"42662";"Font-Awesome/docs/";2;481178;4
"42676";"Font-Awesome/build/";2;53117;4
"42685";"Font-Awesome/build/_plugins/";3;9374;4
"42690";"Font-Awesome/build/assets/js/";4;43744;4
"42709";"Font-Awesome/build/assets/";3;43744;4
"42731";"Font-Awesome/src/";2;284333;4
"42745";"Font-Awesome/src/assets/js/";4;109359;4
"42755";"Font-Awesome/src/3.2.1/";3;174974;4
"42916";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"42968";"Font-Awesome/";1;818627;4
"42976";"Font-Awesome/docs/assets/js/";4;481178;4
"42981";"Font-Awesome/docs/";2;481178;4
"42995";"Font-Awesome/build/";2;53117;4
"43004";"Font-Awesome/build/_plugins/";3;9373;4
"43009";"Font-Awesome/build/assets/js/";4;43743;4
"43028";"Font-Awesome/build/assets/";3;43743;4
"43050";"Font-Awesome/src/";2;284332;4
"43064";"Font-Awesome/src/assets/js/";4;109358;4
"43074";"Font-Awesome/src/3.2.1/";3;174973;4
"43235";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"43287";"Font-Awesome/";1;818627;4
"43295";"Font-Awesome/docs/assets/js/";4;481178;4
"43300";"Font-Awesome/docs/";2;481178;4
"43314";"Font-Awesome/build/";2;53117;4
"43323";"Font-Awesome/build/_plugins/";3;9373;4
"43328";"Font-Awesome/build/assets/js/";4;43743;4
"43347";"Font-Awesome/build/assets/";3;43743;4
"43369";"Font-Awesome/src/";2;284332;4
"43383";"Font-Awesome/src/assets/js/";4;109358;4
"43393";"Font-Awesome/src/3.2.1/";3;174973;4
"43554";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"43606";"Font-Awesome/";1;818627;4
"43614";"Font-Awesome/docs/assets/js/";4;481178;4
"43619";"Font-Awesome/docs/";2;481178;4
"43633";"Font-Awesome/build/";2;53117;4
"43642";"Font-Awesome/build/_plugins/";3;9373;4
"43647";"Font-Awesome/build/assets/js/";4;43743;4
"43666";"Font-Awesome/build/assets/";3;43743;4
"43688";"Font-Awesome/src/";2;284332;4
"43702";"Font-Awesome/src/assets/js/";4;109358;4
"43712";"Font-Awesome/src/3.2.1/";3;174973;4
"43873";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"43925";"Font-Awesome/";1;818627;4
"43933";"Font-Awesome/docs/assets/js/";4;481178;4
"43938";"Font-Awesome/docs/";2;481178;4
"43952";"Font-Awesome/build/";2;53117;4
"43961";"Font-Awesome/build/_plugins/";3;9373;4
"43966";"Font-Awesome/build/assets/js/";4;43743;4
"43985";"Font-Awesome/build/assets/";3;43743;4
"44007";"Font-Awesome/src/";2;284332;4
"44021";"Font-Awesome/src/assets/js/";4;109358;4
"44031";"Font-Awesome/src/3.2.1/";3;174973;4
"44192";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"44244";"Font-Awesome/";1;818627;4
"44252";"Font-Awesome/docs/assets/js/";4;481178;4
"44257";"Font-Awesome/docs/";2;481178;4
"44271";"Font-Awesome/build/";2;53117;4
"44280";"Font-Awesome/build/_plugins/";3;9373;4
"44285";"Font-Awesome/build/assets/js/";4;43743;4
"44304";"Font-Awesome/build/assets/";3;43743;4
"44326";"Font-Awesome/src/";2;284332;4
"44340";"Font-Awesome/src/assets/js/";4;109358;4
"44350";"Font-Awesome/src/3.2.1/";3;174973;4
"44511";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"44563";"Font-Awesome/";1;818627;4
"44571";"Font-Awesome/docs/assets/js/";4;481178;4
"44576";"Font-Awesome/docs/";2;481178;4
"44590";"Font-Awesome/build/";2;53117;4
"44599";"Font-Awesome/build/_plugins/";3;9373;4
"44604";"Font-Awesome/build/assets/js/";4;43743;4
"44623";"Font-Awesome/build/assets/";3;43743;4
"44645";"Font-Awesome/src/";2;284332;4
"44659";"Font-Awesome/src/assets/js/";4;109358;4
"44669";"Font-Awesome/src/3.2.1/";3;174973;4
"44830";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"44882";"Font-Awesome/";1;818627;4
"44890";"Font-Awesome/docs/assets/js/";4;481178;4
"44895";"Font-Awesome/docs/";2;481178;4
"44909";"Font-Awesome/build/";2;53117;4
"44918";"Font-Awesome/build/_plugins/";3;9373;4
"44923";"Font-Awesome/build/assets/js/";4;43743;4
"44942";"Font-Awesome/build/assets/";3;43743;4
"44964";"Font-Awesome/src/";2;284332;4
"44978";"Font-Awesome/src/assets/js/";4;109358;4
"44988";"Font-Awesome/src/3.2.1/";3;174973;4
"45149";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"45201";"Font-Awesome/";1;818627;4
"45209";"Font-Awesome/docs/assets/js/";4;481178;4
"45214";"Font-Awesome/docs/";2;481178;4
"45228";"Font-Awesome/build/";2;53117;4
"45237";"Font-Awesome/build/_plugins/";3;9373;4
"45242";"Font-Awesome/build/assets/js/";4;43743;4
"45261";"Font-Awesome/build/assets/";3;43743;4
"45283";"Font-Awesome/src/";2;284332;4
"45297";"Font-Awesome/src/assets/js/";4;109358;4
"45307";"Font-Awesome/src/3.2.1/";3;174973;4
"45468";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"45520";"Font-Awesome/";1;818627;4
"45528";"Font-Awesome/docs/assets/js/";4;481178;4
"45533";"Font-Awesome/docs/";2;481178;4
"45547";"Font-Awesome/build/";2;53117;4
"45556";"Font-Awesome/build/_plugins/";3;9373;4
"45561";"Font-Awesome/build/assets/js/";4;43743;4
"45580";"Font-Awesome/build/assets/";3;43743;4
"45602";"Font-Awesome/src/";2;284332;4
"45616";"Font-Awesome/src/assets/js/";4;109358;4
"45626";"Font-Awesome/src/3.2.1/";3;174973;4
"45787";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"45839";"Font-Awesome/";1;818627;4
"45847";"Font-Awesome/docs/assets/js/";4;481178;4
"45852";"Font-Awesome/docs/";2;481178;4
"45866";"Font-Awesome/build/";2;53117;4
"45875";"Font-Awesome/build/_plugins/";3;9373;4
"45880";"Font-Awesome/build/assets/js/";4;43743;4
"45899";"Font-Awesome/build/assets/";3;43743;4
"45921";"Font-Awesome/src/";2;284332;4
"45935";"Font-Awesome/src/assets/js/";4;109358;4
"45945";"Font-Awesome/src/3.2.1/";3;174973;4
"46106";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"46158";"Font-Awesome/";1;818627;4
"46166";"Font-Awesome/docs/assets/js/";4;481178;4
"46171";"Font-Awesome/docs/";2;481178;4
"46185";"Font-Awesome/build/";2;53117;4
"46194";"Font-Awesome/build/_plugins/";3;9373;4
"46199";"Font-Awesome/build/assets/js/";4;43743;4
"46218";"Font-Awesome/build/assets/";3;43743;4
"46240";"Font-Awesome/src/";2;284332;4
"46254";"Font-Awesome/src/assets/js/";4;109358;4
"46264";"Font-Awesome/src/3.2.1/";3;174973;4
"46425";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"46477";"Font-Awesome/";1;818627;4
"46485";"Font-Awesome/docs/assets/js/";4;481178;4
"46490";"Font-Awesome/docs/";2;481178;4
"46504";"Font-Awesome/build/";2;53117;4
"46513";"Font-Awesome/build/_plugins/";3;9373;4
"46518";"Font-Awesome/build/assets/js/";4;43743;4
"46537";"Font-Awesome/build/assets/";3;43743;4
"46559";"Font-Awesome/src/";2;284332;4
"46573";"Font-Awesome/src/assets/js/";4;109358;4
"46583";"Font-Awesome/src/3.2.1/";3;174973;4
"46744";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"46796";"Font-Awesome/";1;818627;4
"46804";"Font-Awesome/docs/assets/js/";4;481178;4
"46809";"Font-Awesome/docs/";2;481178;4
"46823";"Font-Awesome/build/";2;53117;4
"46832";"Font-Awesome/build/_plugins/";3;9373;4
"46837";"Font-Awesome/build/assets/js/";4;43743;4
"46856";"Font-Awesome/build/assets/";3;43743;4
"46878";"Font-Awesome/src/";2;284332;4
"46892";"Font-Awesome/src/assets/js/";4;109358;4
"46902";"Font-Awesome/src/3.2.1/";3;174973;4
"47063";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"47115";"Font-Awesome/";1;818627;4
"47123";"Font-Awesome/docs/assets/js/";4;481178;4
"47128";"Font-Awesome/docs/";2;481178;4
"47142";"Font-Awesome/build/";2;53117;4
"47151";"Font-Awesome/build/_plugins/";3;9373;4
"47156";"Font-Awesome/build/assets/js/";4;43743;4
"47175";"Font-Awesome/build/assets/";3;43743;4
"47197";"Font-Awesome/src/";2;284332;4
"47211";"Font-Awesome/src/assets/js/";4;109358;4
"47221";"Font-Awesome/src/3.2.1/";3;174973;4
"47382";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"47434";"Font-Awesome/";1;818627;4
"47442";"Font-Awesome/docs/assets/js/";4;481178;4
"47447";"Font-Awesome/docs/";2;481178;4
"47461";"Font-Awesome/build/";2;53117;4
"47470";"Font-Awesome/build/_plugins/";3;9373;4
"47475";"Font-Awesome/build/assets/js/";4;43743;4
"47494";"Font-Awesome/build/assets/";3;43743;4
"47516";"Font-Awesome/src/";2;284332;4
"47530";"Font-Awesome/src/assets/js/";4;109358;4
"47540";"Font-Awesome/src/3.2.1/";3;174973;4
"47701";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"47753";"Font-Awesome/";1;818627;4
"47761";"Font-Awesome/docs/assets/js/";4;481178;4
"47766";"Font-Awesome/docs/";2;481178;4
"47780";"Font-Awesome/build/";2;53117;4
"47789";"Font-Awesome/build/_plugins/";3;9373;4
"47794";"Font-Awesome/build/assets/js/";4;43743;4
"47813";"Font-Awesome/build/assets/";3;43743;4
"47835";"Font-Awesome/src/";2;284332;4
"47849";"Font-Awesome/src/assets/js/";4;109358;4
"47859";"Font-Awesome/src/3.2.1/";3;174973;4
"48020";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"48072";"Font-Awesome/";1;818627;4
"48080";"Font-Awesome/docs/assets/js/";4;481178;4
"48085";"Font-Awesome/docs/";2;481178;4
"48099";"Font-Awesome/build/";2;53117;4
"48108";"Font-Awesome/build/_plugins/";3;9373;4
"48113";"Font-Awesome/build/assets/js/";4;43743;4
"48132";"Font-Awesome/build/assets/";3;43743;4
"48154";"Font-Awesome/src/";2;284332;4
"48168";"Font-Awesome/src/assets/js/";4;109358;4
"48178";"Font-Awesome/src/3.2.1/";3;174973;4
"48339";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"48391";"Font-Awesome/";1;818627;4
"48399";"Font-Awesome/docs/assets/js/";4;481178;4
"48404";"Font-Awesome/docs/";2;481178;4
"48418";"Font-Awesome/build/";2;53117;4
