"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"544423";"react/src/event/";3;11079;6
"544427";"react/src/event/eventPlugins/";4;4432;6
"544429";"react/src/event/synthetic/";4;5539;6
"544431";"react/src/eventPlugins/";3;4986;6
"544433";"react/src/isomorphic/";3;11632;6
"544446";"react/src/isomorphic/devtools/";4;6093;6
"544453";"react/src/modern/class/";4;4432;6
"544459";"react/src/renderers/dom/";4;27696;6
"544493";"react/src/renderers/native/";4;39882;6
"544508";"react/src/renderers/shared/";4;26034;6
"544554";"react/src/umd/";3;4432;6
"544556";"react/src/utils/";3;12740;6
"544557";"react/src/utils/__tests__/";4;7755;6
"544562";"react/src/vendor/core/";4;7201;6
"544584";"react/";1;69438;6
"544591";"react/docs/";2;6626;6
"544717";"react/npm-react-codemod/";2;5716;6
"544718";"react/npm-react-codemod/test/";3;4417;6
"544759";"react/scripts/";2;7145;6
"544774";"react/src/";2;54043;6
"544809";"react/src/core/";3;12731;6
"544810";"react/src/core/__tests__/";4;4937;6
"544855";"react/src/renderers/dom/";4;6496;6
"544889";"react/src/renderers/native/";4;9354;6
"544904";"react/src/renderers/shared/";4;6106;6
"544980";"react/";1;296065;6
"544987";"react/docs/";2;28249;6
"544997";"react/docs/_js/";3;9416;6
"545008";"react/docs/docs/";3;9970;6
"545009";"react/docs/docs/likebutton/";4;9416;6
"545036";"react/docs/js/";3;6647;6
"545101";"react/grunt/tasks/";3;8308;6
"545113";"react/npm-react-codemod/";2;24372;6
"545114";"react/npm-react-codemod/test/";3;18833;6
"545116";"react/npm-react-codemod/transforms/";3;5539;6
"545122";"react/npm-react/";2;12740;6
"545123";"react/npm-react/addons/";3;13293;6
"545155";"react/scripts/";2;30465;6
"545157";"react/scripts/bench/";3;7754;6
"545159";"react/scripts/error-codes/";3;4431;6
"545165";"react/scripts/perf-counters/";3;7200;6
"545166";"react/scripts/perf-counters/src/";4;6093;6
"545167";"react/scripts/release-manager/";3;7200;6
"545168";"react/scripts/release-manager/commands/";4;6093;6
"545170";"react/src/";2;230426;6
"545171";"react/src/addons/";3;15509;6
"545175";"react/src/addons/transitions/";4;4431;6
"545177";"react/src/browser/";3;11078;6
"545189";"react/src/browser/ui/";4;7200;6
"545205";"react/src/core/";3;54283;6
"545206";"react/src/core/__tests__/";4;21048;6
"545207";"react/src/dom/";3;15509;6
"545209";"react/src/dom/components/";4;12186;6
"545215";"react/src/event/";3;11078;6
"545219";"react/src/event/eventPlugins/";4;4431;6
"545221";"react/src/event/synthetic/";4;5539;6
"545223";"react/src/eventPlugins/";3;4985;6
"545225";"react/src/isomorphic/";3;11632;6
"545238";"react/src/isomorphic/devtools/";4;6093;6
"545245";"react/src/modern/class/";4;4431;6
"545251";"react/src/renderers/dom/";4;27695;6
"545285";"react/src/renderers/native/";4;39881;6
"545300";"react/src/renderers/shared/";4;26033;6
"545346";"react/src/umd/";3;4431;6
"545348";"react/src/utils/";3;12740;6
"545349";"react/src/utils/__tests__/";4;7754;6
"545354";"react/src/vendor/core/";4;7200;6
"545376";"react/";1;296065;6
"545383";"react/docs/";2;28249;6
"545393";"react/docs/_js/";3;9416;6
"545404";"react/docs/docs/";3;9970;6
"545405";"react/docs/docs/likebutton/";4;9416;6
"545432";"react/docs/js/";3;6647;6
"545497";"react/grunt/tasks/";3;8309;6
"545509";"react/npm-react-codemod/";2;24372;6
"545510";"react/npm-react-codemod/test/";3;18833;6
"545512";"react/npm-react-codemod/transforms/";3;5539;6
"545518";"react/npm-react/";2;12740;6
"545519";"react/npm-react/addons/";3;13294;6
"545551";"react/scripts/";2;30465;6
"545553";"react/scripts/bench/";3;7755;6
"545555";"react/scripts/error-codes/";3;4431;6
"545561";"react/scripts/perf-counters/";3;7201;6
"545562";"react/scripts/perf-counters/src/";4;6093;6
"545563";"react/scripts/release-manager/";3;7201;6
"545564";"react/scripts/release-manager/commands/";4;6093;6
"545566";"react/src/";2;230427;6
"545567";"react/src/addons/";3;15509;6
"545571";"react/src/addons/transitions/";4;4431;6
"545573";"react/src/browser/";3;11078;6
"545585";"react/src/browser/ui/";4;7201;6
"545601";"react/src/core/";3;54283;6
"545602";"react/src/core/__tests__/";4;21048;6
"545603";"react/src/dom/";3;15509;6
"545605";"react/src/dom/components/";4;12186;6
"545611";"react/src/event/";3;11078;6
"545615";"react/src/event/eventPlugins/";4;4431;6
"545617";"react/src/event/synthetic/";4;5539;6
"545619";"react/src/eventPlugins/";3;4985;6
"545621";"react/src/isomorphic/";3;11632;6
"545634";"react/src/isomorphic/devtools/";4;6093;6
"545641";"react/src/modern/class/";4;4431;6
"545647";"react/src/renderers/dom/";4;27695;6
"545681";"react/src/renderers/native/";4;39881;6
"545696";"react/src/renderers/shared/";4;26034;6
"545742";"react/src/umd/";3;4431;6
"545744";"react/src/utils/";3;12740;6
"545745";"react/src/utils/__tests__/";4;7755;6
"545750";"react/src/vendor/core/";4;7201;6
"545772";"react/";1;296065;6
"545779";"react/docs/";2;28250;6
"545789";"react/docs/_js/";3;9417;6
"545800";"react/docs/docs/";3;9971;6
"545801";"react/docs/docs/likebutton/";4;9417;6
"545828";"react/docs/js/";3;6647;6
"545893";"react/grunt/tasks/";3;8309;6
"545905";"react/npm-react-codemod/";2;24372;6
"545906";"react/npm-react-codemod/test/";3;18833;6
"545908";"react/npm-react-codemod/transforms/";3;5539;6
"545914";"react/npm-react/";2;12740;6
"545915";"react/npm-react/addons/";3;13294;6
"545947";"react/scripts/";2;30465;6
"545949";"react/scripts/bench/";3;7755;6
"545951";"react/scripts/error-codes/";3;4431;6
"545957";"react/scripts/perf-counters/";3;7201;6
"545958";"react/scripts/perf-counters/src/";4;6093;6
"545959";"react/scripts/release-manager/";3;7201;6
"545960";"react/scripts/release-manager/commands/";4;6093;6
"545962";"react/src/";2;230427;6
"545963";"react/src/addons/";3;15510;6
"545967";"react/src/addons/transitions/";4;4431;6
"545969";"react/src/browser/";3;11078;6
"545981";"react/src/browser/ui/";4;7201;6
"545997";"react/src/core/";3;54283;6
"545998";"react/src/core/__tests__/";4;21049;6
"545999";"react/src/dom/";3;15510;6
"546001";"react/src/dom/components/";4;12186;6
"546007";"react/src/event/";3;11078;6
"546011";"react/src/event/eventPlugins/";4;4431;6
"546013";"react/src/event/synthetic/";4;5539;6
"546015";"react/src/eventPlugins/";3;4985;6
"546017";"react/src/isomorphic/";3;11632;6
"546030";"react/src/isomorphic/devtools/";4;6093;6
"546037";"react/src/modern/class/";4;4431;6
"546043";"react/src/renderers/dom/";4;27696;6
"546077";"react/src/renderers/native/";4;39882;6
"546092";"react/src/renderers/shared/";4;26034;6
"546138";"react/src/umd/";3;4431;6
"546140";"react/src/utils/";3;12740;6
"546141";"react/src/utils/__tests__/";4;7755;6
"546146";"react/src/vendor/core/";4;7201;6
"546168";"react/";1;296065;6
"546175";"react/docs/";2;28250;6
"546185";"react/docs/_js/";3;9417;6
"546196";"react/docs/docs/";3;9971;6
"546197";"react/docs/docs/likebutton/";4;9417;6
"546224";"react/docs/js/";3;6647;6
"546289";"react/grunt/tasks/";3;8309;6
"546301";"react/npm-react-codemod/";2;24372;6
"546302";"react/npm-react-codemod/test/";3;18833;6
"546304";"react/npm-react-codemod/transforms/";3;5539;6
"546310";"react/npm-react/";2;12740;6
"546311";"react/npm-react/addons/";3;13294;6
"546343";"react/scripts/";2;30465;6
"546345";"react/scripts/bench/";3;7755;6
"546347";"react/scripts/error-codes/";3;4431;6
"546353";"react/scripts/perf-counters/";3;7201;6
"546354";"react/scripts/perf-counters/src/";4;6093;6
"546355";"react/scripts/release-manager/";3;7201;6
"546356";"react/scripts/release-manager/commands/";4;6093;6
"546358";"react/src/";2;230427;6
"546359";"react/src/addons/";3;15510;6
"546363";"react/src/addons/transitions/";4;4431;6
"546365";"react/src/browser/";3;11078;6
"546377";"react/src/browser/ui/";4;7201;6
"546393";"react/src/core/";3;54283;6
"546394";"react/src/core/__tests__/";4;21049;6
"546395";"react/src/dom/";3;15510;6
"546397";"react/src/dom/components/";4;12186;6
"546403";"react/src/event/";3;11078;6
"546407";"react/src/event/eventPlugins/";4;4431;6
"546409";"react/src/event/synthetic/";4;5539;6
"546411";"react/src/eventPlugins/";3;4985;6
"546413";"react/src/isomorphic/";3;11632;6
"546426";"react/src/isomorphic/devtools/";4;6093;6
"546433";"react/src/modern/class/";4;4431;6
"546439";"react/src/renderers/dom/";4;27696;6
"546473";"react/src/renderers/native/";4;39882;6
"546488";"react/src/renderers/shared/";4;26034;6
"546534";"react/src/umd/";3;4431;6
"546536";"react/src/utils/";3;12740;6
"546537";"react/src/utils/__tests__/";4;7755;6
"546542";"react/src/vendor/core/";4;7201;6
"546564";"react/";1;296066;6
"546571";"react/docs/";2;28250;6
"546581";"react/docs/_js/";3;9417;6
"546592";"react/docs/docs/";3;9971;6
"546593";"react/docs/docs/likebutton/";4;9417;6
"546620";"react/docs/js/";3;6647;6
"546685";"react/grunt/tasks/";3;8309;6
"546697";"react/npm-react-codemod/";2;24372;6
"546698";"react/npm-react-codemod/test/";3;18833;6
"546700";"react/npm-react-codemod/transforms/";3;5539;6
"546706";"react/npm-react/";2;12740;6
"546707";"react/npm-react/addons/";3;13294;6
"546739";"react/scripts/";2;30465;6
"546741";"react/scripts/bench/";3;7755;6
"546743";"react/scripts/error-codes/";3;4432;6
"546749";"react/scripts/perf-counters/";3;7201;6
"546750";"react/scripts/perf-counters/src/";4;6093;6
"546751";"react/scripts/release-manager/";3;7201;6
"546752";"react/scripts/release-manager/commands/";4;6093;6
"546754";"react/src/";2;230427;6
"546755";"react/src/addons/";3;15510;6
"546759";"react/src/addons/transitions/";4;4432;6
"546761";"react/src/browser/";3;11079;6
"546773";"react/src/browser/ui/";4;7201;6
"546789";"react/src/core/";3;54284;6
"546790";"react/src/core/__tests__/";4;21049;6
"546791";"react/src/dom/";3;15510;6
"546793";"react/src/dom/components/";4;12186;6
"546799";"react/src/event/";3;11079;6
"546803";"react/src/event/eventPlugins/";4;4432;6
"546805";"react/src/event/synthetic/";4;5539;6
"546807";"react/src/eventPlugins/";3;4986;6
"546809";"react/src/isomorphic/";3;11633;6
"546822";"react/src/isomorphic/devtools/";4;6093;6
"546829";"react/src/modern/class/";4;4432;6
"546835";"react/src/renderers/dom/";4;27696;6
"546869";"react/src/renderers/native/";4;39882;6
"546884";"react/src/renderers/shared/";4;26034;6
"546930";"react/src/umd/";3;4432;6
"546932";"react/src/utils/";3;12740;6
"546933";"react/src/utils/__tests__/";4;7755;6
"546938";"react/src/vendor/core/";4;7201;6
"546960";"react/";1;69437;6
"546967";"react/docs/";2;6625;6
"547093";"react/npm-react-codemod/";2;5716;6
"547094";"react/npm-react-codemod/test/";3;4417;6
"547135";"react/scripts/";2;7145;6
"547150";"react/src/";2;54043;6
"547185";"react/src/core/";3;12731;6
"547186";"react/src/core/__tests__/";4;4936;6
"547231";"react/src/renderers/dom/";4;6495;6
"547265";"react/src/renderers/native/";4;9353;6
"547280";"react/src/renderers/shared/";4;6105;6
"547356";"react/";1;69438;6
"547363";"react/docs/";2;6626;6
"547489";"react/npm-react-codemod/";2;5716;6
"547490";"react/npm-react-codemod/test/";3;4417;6
"547531";"react/scripts/";2;7145;6
"547546";"react/src/";2;54043;6
"547581";"react/src/core/";3;12732;6
"547582";"react/src/core/__tests__/";4;4937;6
"547627";"react/src/renderers/dom/";4;6496;6
"547661";"react/src/renderers/native/";4;9354;6
"547676";"react/src/renderers/shared/";4;6106;6
"547752";"react/";1;69438;6
"547759";"react/docs/";2;6626;6
"547885";"react/npm-react-codemod/";2;5716;6
"547886";"react/npm-react-codemod/test/";3;4417;6
"547927";"react/scripts/";2;7145;6
"547942";"react/src/";2;54043;6
"547977";"react/src/core/";3;12731;6
"547978";"react/src/core/__tests__/";4;4937;6
"548023";"react/src/renderers/dom/";4;6496;6
"548057";"react/src/renderers/native/";4;9354;6
"548072";"react/src/renderers/shared/";4;6106;6
"548148";"react/";1;296066;6
"548155";"react/docs/";2;28250;6
"548165";"react/docs/_js/";3;9417;6
"548176";"react/docs/docs/";3;9971;6
"548177";"react/docs/docs/likebutton/";4;9417;6
"548204";"react/docs/js/";3;6647;6
"548269";"react/grunt/tasks/";3;8309;6
"548281";"react/npm-react-codemod/";2;24373;6
"548282";"react/npm-react-codemod/test/";3;18833;6
"548284";"react/npm-react-codemod/transforms/";3;5540;6
"548290";"react/npm-react/";2;12740;6
"548291";"react/npm-react/addons/";3;13294;6
"548323";"react/scripts/";2;30466;6
"548325";"react/scripts/bench/";3;7755;6
"548327";"react/scripts/error-codes/";3;4432;6
"548333";"react/scripts/perf-counters/";3;7201;6
"548334";"react/scripts/perf-counters/src/";4;6093;6
"548335";"react/scripts/release-manager/";3;7201;6
"548336";"react/scripts/release-manager/commands/";4;6093;6
"548338";"react/src/";2;230427;6
"548339";"react/src/addons/";3;15510;6
"548343";"react/src/addons/transitions/";4;4432;6
"548345";"react/src/browser/";3;11079;6
"548357";"react/src/browser/ui/";4;7201;6
"548373";"react/src/core/";3;54284;6
"548374";"react/src/core/__tests__/";4;21049;6
"548375";"react/src/dom/";3;15510;6
"548377";"react/src/dom/components/";4;12186;6
"548383";"react/src/event/";3;11079;6
"548387";"react/src/event/eventPlugins/";4;4432;6
"548389";"react/src/event/synthetic/";4;5540;6
"548391";"react/src/eventPlugins/";3;4986;6
"548393";"react/src/isomorphic/";3;11633;6
"548406";"react/src/isomorphic/devtools/";4;6093;6
"548413";"react/src/modern/class/";4;4432;6
"548419";"react/src/renderers/dom/";4;27696;6
"548453";"react/src/renderers/native/";4;39882;6
"548468";"react/src/renderers/shared/";4;26034;6
"548514";"react/src/umd/";3;4432;6
"548516";"react/src/utils/";3;12740;6
"548517";"react/src/utils/__tests__/";4;7755;6
"548522";"react/src/vendor/core/";4;7201;6
"548544";"react/";1;296066;6
"548551";"react/docs/";2;28250;6
"548561";"react/docs/_js/";3;9417;6
"548572";"react/docs/docs/";3;9971;6
"548573";"react/docs/docs/likebutton/";4;9417;6
"548600";"react/docs/js/";3;6647;6
"548665";"react/grunt/tasks/";3;8309;6
"548677";"react/npm-react-codemod/";2;24373;6
"548678";"react/npm-react-codemod/test/";3;18833;6
"548680";"react/npm-react-codemod/transforms/";3;5540;6
"548686";"react/npm-react/";2;12740;6
"548687";"react/npm-react/addons/";3;13294;6
"548719";"react/scripts/";2;30466;6
"548721";"react/scripts/bench/";3;7755;6
"548723";"react/scripts/error-codes/";3;4432;6
"548729";"react/scripts/perf-counters/";3;7201;6
"548730";"react/scripts/perf-counters/src/";4;6093;6
"548731";"react/scripts/release-manager/";3;7201;6
"548732";"react/scripts/release-manager/commands/";4;6093;6
"548734";"react/src/";2;230427;6
"548735";"react/src/addons/";3;15510;6
"548739";"react/src/addons/transitions/";4;4432;6
"548741";"react/src/browser/";3;11079;6
"548753";"react/src/browser/ui/";4;7201;6
"548769";"react/src/core/";3;54284;6
"548770";"react/src/core/__tests__/";4;21049;6
"548771";"react/src/dom/";3;15510;6
"548773";"react/src/dom/components/";4;12186;6
"548779";"react/src/event/";3;11079;6
"548783";"react/src/event/eventPlugins/";4;4432;6
"548785";"react/src/event/synthetic/";4;5540;6
"548787";"react/src/eventPlugins/";3;4986;6
"548789";"react/src/isomorphic/";3;11633;6
"548802";"react/src/isomorphic/devtools/";4;6093;6
"548809";"react/src/modern/class/";4;4432;6
"548815";"react/src/renderers/dom/";4;27696;6
"548849";"react/src/renderers/native/";4;39882;6
"548864";"react/src/renderers/shared/";4;26034;6
"548910";"react/src/umd/";3;4432;6
"548912";"react/src/utils/";3;12740;6
"548913";"react/src/utils/__tests__/";4;7755;6
"548918";"react/src/vendor/core/";4;7201;6
"548940";"react/";1;296065;6
"548947";"react/docs/";2;28249;6
"548957";"react/docs/_js/";3;9416;6
"548968";"react/docs/docs/";3;9970;6
"548969";"react/docs/docs/likebutton/";4;9416;6
"548996";"react/docs/js/";3;6647;6
"549061";"react/grunt/tasks/";3;8308;6
"549073";"react/npm-react-codemod/";2;24372;6
"549074";"react/npm-react-codemod/test/";3;18833;6
"549076";"react/npm-react-codemod/transforms/";3;5539;6
"549082";"react/npm-react/";2;12740;6
"549083";"react/npm-react/addons/";3;13294;6
"549115";"react/scripts/";2;30465;6
"549117";"react/scripts/bench/";3;7754;6
"549119";"react/scripts/error-codes/";3;4431;6
"549125";"react/scripts/perf-counters/";3;7201;6
"549126";"react/scripts/perf-counters/src/";4;6093;6
"549127";"react/scripts/release-manager/";3;7201;6
"549128";"react/scripts/release-manager/commands/";4;6093;6
"549130";"react/src/";2;230427;6
"549131";"react/src/addons/";3;15509;6
"549135";"react/src/addons/transitions/";4;4431;6
"549137";"react/src/browser/";3;11078;6
"549149";"react/src/browser/ui/";4;7201;6
"549165";"react/src/core/";3;54283;6
"549166";"react/src/core/__tests__/";4;21048;6
"549167";"react/src/dom/";3;15509;6
"549169";"react/src/dom/components/";4;12186;6
"549175";"react/src/event/";3;11078;6
"549179";"react/src/event/eventPlugins/";4;4431;6
"549181";"react/src/event/synthetic/";4;5539;6
"549183";"react/src/eventPlugins/";3;4985;6
"549185";"react/src/isomorphic/";3;11632;6
"549198";"react/src/isomorphic/devtools/";4;6093;6
"549205";"react/src/modern/class/";4;4431;6
"549211";"react/src/renderers/dom/";4;27695;6
"549245";"react/src/renderers/native/";4;39881;6
"549260";"react/src/renderers/shared/";4;26034;6
"549306";"react/src/umd/";3;4431;6
"549308";"react/src/utils/";3;12740;6
"549309";"react/src/utils/__tests__/";4;7754;6
"549314";"react/src/vendor/core/";4;7201;6
"549336";"react/";1;296065;6
"549343";"react/docs/";2;28249;6
"549353";"react/docs/_js/";3;9416;6
"549364";"react/docs/docs/";3;9970;6
"549365";"react/docs/docs/likebutton/";4;9416;6
"549392";"react/docs/js/";3;6647;6
"549457";"react/grunt/tasks/";3;8309;6
"549469";"react/npm-react-codemod/";2;24372;6
"549470";"react/npm-react-codemod/test/";3;18833;6
"549472";"react/npm-react-codemod/transforms/";3;5539;6
"549478";"react/npm-react/";2;12740;6
"549479";"react/npm-react/addons/";3;13294;6
"549511";"react/scripts/";2;30465;6
"549513";"react/scripts/bench/";3;7755;6
"549515";"react/scripts/error-codes/";3;4431;6
"549521";"react/scripts/perf-counters/";3;7201;6
"549522";"react/scripts/perf-counters/src/";4;6093;6
"549523";"react/scripts/release-manager/";3;7201;6
"549524";"react/scripts/release-manager/commands/";4;6093;6
"549526";"react/src/";2;230427;6
"549527";"react/src/addons/";3;15509;6
"549531";"react/src/addons/transitions/";4;4431;6
"549533";"react/src/browser/";3;11078;6
"549545";"react/src/browser/ui/";4;7201;6
"549561";"react/src/core/";3;54283;6
"549562";"react/src/core/__tests__/";4;21049;6
"549563";"react/src/dom/";3;15509;6
"549565";"react/src/dom/components/";4;12186;6
"549571";"react/src/event/";3;11078;6
"549575";"react/src/event/eventPlugins/";4;4431;6
"549577";"react/src/event/synthetic/";4;5539;6
"549579";"react/src/eventPlugins/";3;4985;6
"549581";"react/src/isomorphic/";3;11632;6
"549594";"react/src/isomorphic/devtools/";4;6093;6
"549601";"react/src/modern/class/";4;4431;6
"549607";"react/src/renderers/dom/";4;27696;6
"549641";"react/src/renderers/native/";4;39882;6
"549656";"react/src/renderers/shared/";4;26034;6
"549702";"react/src/umd/";3;4431;6
"549704";"react/src/utils/";3;12740;6
"549705";"react/src/utils/__tests__/";4;7755;6
"549710";"react/src/vendor/core/";4;7201;6
"549732";"react/";1;296066;6
"549739";"react/docs/";2;28250;6
"549749";"react/docs/_js/";3;9417;6
"549760";"react/docs/docs/";3;9971;6
"549761";"react/docs/docs/likebutton/";4;9417;6
"549788";"react/docs/js/";3;6647;6
"549853";"react/grunt/tasks/";3;8309;6
"549865";"react/npm-react-codemod/";2;24372;6
"549866";"react/npm-react-codemod/test/";3;18833;6
"549868";"react/npm-react-codemod/transforms/";3;5539;6
"549874";"react/npm-react/";2;12740;6
"549875";"react/npm-react/addons/";3;13294;6
"549907";"react/scripts/";2;30465;6
"549909";"react/scripts/bench/";3;7755;6
"549911";"react/scripts/error-codes/";3;4432;6
"549917";"react/scripts/perf-counters/";3;7201;6
"549918";"react/scripts/perf-counters/src/";4;6093;6
"549919";"react/scripts/release-manager/";3;7201;6
"549920";"react/scripts/release-manager/commands/";4;6093;6
"549922";"react/src/";2;230427;6
"549923";"react/src/addons/";3;15510;6
"549927";"react/src/addons/transitions/";4;4432;6
"549929";"react/src/browser/";3;11078;6
"549941";"react/src/browser/ui/";4;7201;6
"549957";"react/src/core/";3;54284;6
"549958";"react/src/core/__tests__/";4;21049;6
"549959";"react/src/dom/";3;15510;6
"549961";"react/src/dom/components/";4;12186;6
"549967";"react/src/event/";3;11078;6
"549971";"react/src/event/eventPlugins/";4;4432;6
"549973";"react/src/event/synthetic/";4;5539;6
"549975";"react/src/eventPlugins/";3;4985;6
"549977";"react/src/isomorphic/";3;11632;6
"549990";"react/src/isomorphic/devtools/";4;6093;6
"549997";"react/src/modern/class/";4;4432;6
"550003";"react/src/renderers/dom/";4;27696;6
"550037";"react/src/renderers/native/";4;39882;6
"550052";"react/src/renderers/shared/";4;26034;6
"550098";"react/src/umd/";3;4432;6
"550100";"react/src/utils/";3;12740;6
"550101";"react/src/utils/__tests__/";4;7755;6
"550106";"react/src/vendor/core/";4;7201;6
"550128";"react/";1;296065;6
"550135";"react/docs/";2;28249;6
"550145";"react/docs/_js/";3;9416;6
"550156";"react/docs/docs/";3;9970;6
"550157";"react/docs/docs/likebutton/";4;9416;6
"550184";"react/docs/js/";3;6646;6
"550249";"react/grunt/tasks/";3;8308;6
"550261";"react/npm-react-codemod/";2;24372;6
"550262";"react/npm-react-codemod/test/";3;18832;6
"550264";"react/npm-react-codemod/transforms/";3;5539;6
"550270";"react/npm-react/";2;12739;6
"550271";"react/npm-react/addons/";3;13293;6
"550303";"react/scripts/";2;30465;6
"550305";"react/scripts/bench/";3;7754;6
"550307";"react/scripts/error-codes/";3;4431;6
"550313";"react/scripts/perf-counters/";3;7200;6
"550314";"react/scripts/perf-counters/src/";4;6093;6
"550315";"react/scripts/release-manager/";3;7200;6
"550316";"react/scripts/release-manager/commands/";4;6093;6
"550318";"react/src/";2;230426;6
"550319";"react/src/addons/";3;15509;6
"550323";"react/src/addons/transitions/";4;4431;6
"550325";"react/src/browser/";3;11078;6
"550337";"react/src/browser/ui/";4;7200;6
"550353";"react/src/core/";3;54283;6
"550354";"react/src/core/__tests__/";4;21048;6
"550355";"react/src/dom/";3;15509;6
"550357";"react/src/dom/components/";4;12186;6
"550363";"react/src/event/";3;11078;6
"550367";"react/src/event/eventPlugins/";4;4431;6
"550369";"react/src/event/synthetic/";4;5539;6
"550371";"react/src/eventPlugins/";3;4985;6
"550373";"react/src/isomorphic/";3;11632;6
"550386";"react/src/isomorphic/devtools/";4;6093;6
"550393";"react/src/modern/class/";4;4431;6
"550399";"react/src/renderers/dom/";4;27695;6
"550433";"react/src/renderers/native/";4;39881;6
"550448";"react/src/renderers/shared/";4;26033;6
"550494";"react/src/umd/";3;4431;6
"550496";"react/src/utils/";3;12739;6
"550497";"react/src/utils/__tests__/";4;7754;6
"550502";"react/src/vendor/core/";4;7200;6
"550524";"react/";1;296065;6
"550531";"react/docs/";2;28249;6
"550541";"react/docs/_js/";3;9416;6
"550552";"react/docs/docs/";3;9970;6
"550553";"react/docs/docs/likebutton/";4;9416;6
"550580";"react/docs/js/";3;6647;6
"550645";"react/grunt/tasks/";3;8308;6
"550657";"react/npm-react-codemod/";2;24372;6
"550658";"react/npm-react-codemod/test/";3;18833;6
"550660";"react/npm-react-codemod/transforms/";3;5539;6
"550666";"react/npm-react/";2;12740;6
"550667";"react/npm-react/addons/";3;13294;6
"550699";"react/scripts/";2;30465;6
"550701";"react/scripts/bench/";3;7755;6
"550703";"react/scripts/error-codes/";3;4431;6
"550709";"react/scripts/perf-counters/";3;7201;6
"550710";"react/scripts/perf-counters/src/";4;6093;6
"550711";"react/scripts/release-manager/";3;7201;6
"550712";"react/scripts/release-manager/commands/";4;6093;6
"550714";"react/src/";2;230427;6
"550715";"react/src/addons/";3;15509;6
"550719";"react/src/addons/transitions/";4;4431;6
"550721";"react/src/browser/";3;11078;6
"550733";"react/src/browser/ui/";4;7201;6
"550749";"react/src/core/";3;54283;6
"550750";"react/src/core/__tests__/";4;21048;6
"550751";"react/src/dom/";3;15509;6
"550753";"react/src/dom/components/";4;12186;6
"550759";"react/src/event/";3;11078;6
"550763";"react/src/event/eventPlugins/";4;4431;6
"550765";"react/src/event/synthetic/";4;5539;6
"550767";"react/src/eventPlugins/";3;4985;6
"550769";"react/src/isomorphic/";3;11632;6
"550782";"react/src/isomorphic/devtools/";4;6093;6
"550789";"react/src/modern/class/";4;4431;6
"550795";"react/src/renderers/dom/";4;27695;6
"550829";"react/src/renderers/native/";4;39881;6
"550844";"react/src/renderers/shared/";4;26034;6
"550890";"react/src/umd/";3;4431;6
"550892";"react/src/utils/";3;12740;6
"550893";"react/src/utils/__tests__/";4;7755;6
"550898";"react/src/vendor/core/";4;7201;6
"550920";"react/";1;69437;6
"550927";"react/docs/";2;6625;6
"551053";"react/npm-react-codemod/";2;5716;6
"551054";"react/npm-react-codemod/test/";3;4417;6
"551095";"react/scripts/";2;7145;6
"551110";"react/src/";2;54043;6
"551145";"react/src/core/";3;12731;6
"551146";"react/src/core/__tests__/";4;4937;6
"551191";"react/src/renderers/dom/";4;6496;6
"551225";"react/src/renderers/native/";4;9354;6
"551240";"react/src/renderers/shared/";4;6106;6
"551316";"react/";1;296066;6
"551323";"react/docs/";2;28250;6
"551333";"react/docs/_js/";3;9417;6
"551344";"react/docs/docs/";3;9971;6
"551345";"react/docs/docs/likebutton/";4;9417;6
"551372";"react/docs/js/";3;6647;6
"551437";"react/grunt/tasks/";3;8309;6
"551449";"react/npm-react-codemod/";2;24372;6
"551450";"react/npm-react-codemod/test/";3;18833;6
"551452";"react/npm-react-codemod/transforms/";3;5539;6
"551458";"react/npm-react/";2;12740;6
"551459";"react/npm-react/addons/";3;13294;6
"551491";"react/scripts/";2;30465;6
"551493";"react/scripts/bench/";3;7755;6
"551495";"react/scripts/error-codes/";3;4432;6
"551501";"react/scripts/perf-counters/";3;7201;6
"551502";"react/scripts/perf-counters/src/";4;6093;6
"551503";"react/scripts/release-manager/";3;7201;6
"551504";"react/scripts/release-manager/commands/";4;6093;6
"551506";"react/src/";2;230427;6
"551507";"react/src/addons/";3;15510;6
"551511";"react/src/addons/transitions/";4;4432;6
"551513";"react/src/browser/";3;11079;6
"551525";"react/src/browser/ui/";4;7201;6
"551541";"react/src/core/";3;54284;6
"551542";"react/src/core/__tests__/";4;21049;6
"551543";"react/src/dom/";3;15510;6
"551545";"react/src/dom/components/";4;12186;6
"551551";"react/src/event/";3;11079;6
"551555";"react/src/event/eventPlugins/";4;4432;6
"551557";"react/src/event/synthetic/";4;5539;6
"551559";"react/src/eventPlugins/";3;4986;6
"551561";"react/src/isomorphic/";3;11632;6
"551574";"react/src/isomorphic/devtools/";4;6093;6
"551581";"react/src/modern/class/";4;4432;6
"551587";"react/src/renderers/dom/";4;27696;6
"551621";"react/src/renderers/native/";4;39882;6
"551636";"react/src/renderers/shared/";4;26034;6
"551682";"react/src/umd/";3;4432;6
"551684";"react/src/utils/";3;12740;6
"551685";"react/src/utils/__tests__/";4;7755;6
"551690";"react/src/vendor/core/";4;7201;6
"551712";"react/";1;296066;6
"551719";"react/docs/";2;28250;6
"551729";"react/docs/_js/";3;9417;6
"551740";"react/docs/docs/";3;9971;6
"551741";"react/docs/docs/likebutton/";4;9417;6
"551768";"react/docs/js/";3;6647;6
"551833";"react/grunt/tasks/";3;8309;6
"551845";"react/npm-react-codemod/";2;24372;6
